,inputs,targets
393,"Eq(261*f(x) - 510*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(85 - 2*sqrt(1799))) + C2*exp(3*x*(2*sqrt(1799) + 85)))"
394,"Eq(253*f(x) - 585*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(585 - sqrt(341213))/2) + C2*exp(x*(sqrt(341213) + 585)/2))"
395,"Eq(360*f(x) - 182*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1 + C2*exp(178*x))*exp(2*x))"
396,"Eq(11*f(x) - 897*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(897 - sqrt(804565))/2) + C2*exp(x*(sqrt(804565) + 897)/2))"
397,"Eq(385*f(x) - 178*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(89 - 4*sqrt(471))) + C2*exp(x*(4*sqrt(471) + 89)))"
398,"Eq(184*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(77 - sqrt(5883))) + C2*exp(2*x*(sqrt(5883) + 77)))"
399,"Eq(389*f(x) - 601*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(601 - sqrt(359645))/2) + C2*exp(x*(sqrt(359645) + 601)/2))"
400,"Eq(205*f(x) - 659*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(659 - sqrt(433461))/2) + C2*exp(x*(sqrt(433461) + 659)/2))"
401,"Eq(245*f(x) - 92*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(46 - sqrt(1871))) + C2*exp(x*(sqrt(1871) + 46)))"
402,"Eq(369*f(x) - 484*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(242 - sqrt(58195))) + C2*exp(x*(sqrt(58195) + 242)))"
403,"Eq(293*f(x) - 481*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(230189))/2) + C2*exp(x*(sqrt(230189) + 481)/2))"
404,"Eq(399*f(x) - 286*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(143 - 5*sqrt(802))) + C2*exp(x*(5*sqrt(802) + 143)))"
405,"Eq(243*f(x) - 719*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(719 - sqrt(515989))/2) + C2*exp(x*(sqrt(515989) + 719)/2))"
406,"Eq(47*f(x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*sin(sqrt(47)*x) + C2*cos(sqrt(47)*x))"
407,"Eq(104*f(x) - 493*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(493 - sqrt(242633))/2) + C2*exp(x*(sqrt(242633) + 493)/2))"
408,"Eq(263*f(x) - 168*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(84 - sqrt(6793))) + C2*exp(x*(sqrt(6793) + 84)))"
409,"Eq(149*f(x) - 107*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(107 - sqrt(10853))/2) + C2*exp(x*(sqrt(10853) + 107)/2))"
410,"Eq(388*f(x) - 60*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(15 - 8*sqrt(2))) + C2*exp(2*x*(8*sqrt(2) + 15)))"
411,"Eq(162*f(x) - 52*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(26 - sqrt(514))) + C2*exp(x*(sqrt(514) + 26)))"
412,"Eq(195*f(x) - 599*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(599 - sqrt(358021))/2) + C2*exp(x*(sqrt(358021) + 599)/2))"
413,"Eq(274*f(x) - 674*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(337 - sqrt(113295))) + C2*exp(x*(sqrt(113295) + 337)))"
414,"Eq(248*f(x) - 892*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(223 - sqrt(49667))) + C2*exp(2*x*(sqrt(49667) + 223)))"
415,"Eq(164*f(x) - 130*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(4061))) + C2*exp(x*(sqrt(4061) + 65)))"
416,"Eq(135*f(x) - 555*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(185 - sqrt(34165))/2) + C2*exp(3*x*(sqrt(34165) + 185)/2))"
417,"Eq(67*f(x) - 259*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(259 - sqrt(66813))/2) + C2*exp(x*(sqrt(66813) + 259)/2))"
418,"Eq(333*f(x) - 138*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(23 - 2*sqrt(123))) + C2*exp(3*x*(2*sqrt(123) + 23)))"
419,"Eq(83*f(x) - 615*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(615 - sqrt(377893))/2) + C2*exp(x*(sqrt(377893) + 615)/2))"
420,"Eq(224*f(x) - 481*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(230465))/2) + C2*exp(x*(sqrt(230465) + 481)/2))"
421,"Eq(212*f(x) - 923*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(923 - 7*sqrt(17369))/2) + C2*exp(x*(7*sqrt(17369) + 923)/2))"
422,"Eq(319*f(x) - 691*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(691 - sqrt(476205))/2) + C2*exp(x*(sqrt(476205) + 691)/2))"
423,"Eq(237*f(x) - 393*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(393 - sqrt(153501))/2) + C2*exp(x*(sqrt(153501) + 393)/2))"
424,"Eq(178*f(x) - 486*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(243 - sqrt(58871))) + C2*exp(x*(sqrt(58871) + 243)))"
425,"Eq(308*f(x) - 796*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(199 - 2*sqrt(9881))) + C2*exp(2*x*(2*sqrt(9881) + 199)))"
426,"Eq(384*f(x) - 103*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(103 - sqrt(9073))/2) + C2*exp(x*(sqrt(9073) + 103)/2))"
427,"Eq(297*f(x) - 859*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(859 - sqrt(736693))/2) + C2*exp(x*(sqrt(736693) + 859)/2))"
428,"Eq(349*f(x) - 587*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(587 - sqrt(343173))/2) + C2*exp(x*(sqrt(343173) + 587)/2))"
429,"Eq(388*f(x) - 628*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(157 - 6*sqrt(682))) + C2*exp(2*x*(6*sqrt(682) + 157)))"
430,"Eq(93*f(x) - 946*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(473 - 14*sqrt(1141))) + C2*exp(x*(14*sqrt(1141) + 473)))"
431,"Eq(176*f(x) - 547*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(547 - sqrt(298505))/2) + C2*exp(x*(sqrt(298505) + 547)/2))"
432,"Eq(395*f(x) - 600*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(300 - sqrt(89605))) + C2*exp(x*(sqrt(89605) + 300)))"
433,"Eq(389*f(x) - 887*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(887 - 17*sqrt(2717))/2) + C2*exp(x*(17*sqrt(2717) + 887)/2))"
434,"Eq(208*f(x) - 312*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(39 - 2*sqrt(377))) + C2*exp(4*x*(2*sqrt(377) + 39)))"
435,"Eq(206*f(x) - 633*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(633 - sqrt(399865))/2) + C2*exp(x*(sqrt(399865) + 633)/2))"
436,"Eq(192*f(x) - 210*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(105 - sqrt(10833))) + C2*exp(x*(sqrt(10833) + 105)))"
437,"Eq(63*f(x) - 476*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(238 - sqrt(56581))) + C2*exp(x*(sqrt(56581) + 238)))"
438,"Eq(334*f(x) - 242*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(121 - sqrt(14307))) + C2*exp(x*(sqrt(14307) + 121)))"
439,"Eq(239*f(x) - 178*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(89 - sqrt(7682))) + C2*exp(x*(sqrt(7682) + 89)))"
440,"Eq(349*f(x) - 571*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(571 - sqrt(324645))/2) + C2*exp(x*(sqrt(324645) + 571)/2))"
441,"Eq(136*f(x) - 548*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(137 - sqrt(18735))) + C2*exp(2*x*(sqrt(18735) + 137)))"
442,"Eq(196*f(x) - 198*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(99 - sqrt(9605))) + C2*exp(x*(sqrt(9605) + 99)))"
443,"Eq(88*f(x) - 424*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(106 - 3*sqrt(1246))) + C2*exp(2*x*(3*sqrt(1246) + 106)))"
444,"Eq(47*f(x) - 708*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(354 - sqrt(125269))) + C2*exp(x*(sqrt(125269) + 354)))"
445,"Eq(58*f(x) - 232*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(116 - sqrt(13398))) + C2*exp(x*(sqrt(13398) + 116)))"
446,"Eq(170*f(x) - 787*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(787 - sqrt(618689))/2) + C2*exp(x*(sqrt(618689) + 787)/2))"
447,"Eq(313*f(x) - 774*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(387 - 4*sqrt(9341))) + C2*exp(x*(4*sqrt(9341) + 387)))"
448,"Eq(163*f(x) - 898*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(449 - 57*sqrt(62))) + C2*exp(x*(57*sqrt(62) + 449)))"
449,"Eq(235*f(x) - 232*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(116 - 3*sqrt(1469))) + C2*exp(x*(3*sqrt(1469) + 116)))"
450,"Eq(222*f(x) - 367*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(367 - sqrt(133801))/2) + C2*exp(x*(sqrt(133801) + 367)/2))"
451,"Eq(180*f(x) - 353*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(353 - sqrt(123889))/2) + C2*exp(x*(sqrt(123889) + 353)/2))"
452,"Eq(119*f(x) - 340*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(170 - sqrt(28781))) + C2*exp(x*(sqrt(28781) + 170)))"
453,"Eq(179*f(x) - 388*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(194 - sqrt(37457))) + C2*exp(x*(sqrt(37457) + 194)))"
454,"Eq(206*f(x) - 983*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(983 - sqrt(965465))/2) + C2*exp(x*(sqrt(965465) + 983)/2))"
455,"Eq(84*f(x) - 968*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(242 - sqrt(58543))) + C2*exp(2*x*(sqrt(58543) + 242)))"
456,"Eq(171*f(x) - 851*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(851 - sqrt(723517))/2) + C2*exp(x*(sqrt(723517) + 851)/2))"
457,"Eq(268*f(x) - 64*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(16 - 3*sqrt(21))) + C2*exp(2*x*(3*sqrt(21) + 16)))"
458,"Eq(122*f(x) - 715*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(715 - sqrt(510737))/2) + C2*exp(x*(sqrt(510737) + 715)/2))"
459,"Eq(98*f(x) - 798*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(7*x*(57 - sqrt(3247))) + C2*exp(7*x*(sqrt(3247) + 57)))"
460,"Eq(109*f(x) - 488*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(244 - 3*sqrt(6603))) + C2*exp(x*(3*sqrt(6603) + 244)))"
461,"Eq(106*f(x) - 165*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(165 - sqrt(26801))/2) + C2*exp(x*(sqrt(26801) + 165)/2))"
462,"Eq(320*f(x) - 206*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(103 - sqrt(10289))) + C2*exp(x*(sqrt(10289) + 103)))"
463,"Eq(158*f(x) - 506*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(253 - sqrt(63851))) + C2*exp(x*(sqrt(63851) + 253)))"
464,"Eq(75*f(x) - 147*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(147 - sqrt(21309))/2) + C2*exp(x*(sqrt(21309) + 147)/2))"
465,"Eq(327*f(x) - 963*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(963 - sqrt(926061))/2) + C2*exp(x*(sqrt(926061) + 963)/2))"
466,"Eq(139*f(x) - 663*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(663 - sqrt(439013))/2) + C2*exp(x*(sqrt(439013) + 663)/2))"
467,"Eq(74*f(x) - 332*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(166 - sqrt(27482))) + C2*exp(x*(sqrt(27482) + 166)))"
468,"Eq(345*f(x) - 488*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(244 - sqrt(59191))) + C2*exp(x*(sqrt(59191) + 244)))"
469,"Eq(56*f(x) - 641*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(641 - sqrt(410657))/2) + C2*exp(x*(sqrt(410657) + 641)/2))"
470,"Eq(245*f(x) - 326*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(163 - 2*sqrt(6581))) + C2*exp(x*(2*sqrt(6581) + 163)))"
471,"Eq(164*f(x) - 543*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(543 - sqrt(294193))/2) + C2*exp(x*(sqrt(294193) + 543)/2))"
472,"Eq(278*f(x) - 757*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(757 - sqrt(571937))/2) + C2*exp(x*(sqrt(571937) + 757)/2))"
473,"Eq(236*f(x) - 34*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(17 - sqrt(53))) + C2*exp(x*(sqrt(53) + 17)))"
474,"Eq(48*f(x) - 735*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(735 - sqrt(540033))/2) + C2*exp(x*(sqrt(540033) + 735)/2))"
475,"Eq(326*f(x) - 826*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(413 - sqrt(170243))) + C2*exp(x*(sqrt(170243) + 413)))"
476,"Eq(50*f(x) - 567*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(567 - sqrt(321289))/2) + C2*exp(x*(sqrt(321289) + 567)/2))"
477,"Eq(56*f(x) - 694*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(347 - sqrt(120353))) + C2*exp(x*(sqrt(120353) + 347)))"
478,"Eq(175*f(x) - 408*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(204 - sqrt(41441))) + C2*exp(x*(sqrt(41441) + 204)))"
479,"Eq(88*f(x) - 676*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(169 - 3*sqrt(3171))) + C2*exp(2*x*(3*sqrt(3171) + 169)))"
480,"Eq(397*f(x) - 691*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(691 - 33*sqrt(437))/2) + C2*exp(x*(33*sqrt(437) + 691)/2))"
481,"Eq(154*f(x) - 91*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(91 - sqrt(7665))/2) + C2*exp(x*(sqrt(7665) + 91)/2))"
482,"Eq(97*f(x) - 171*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(171 - sqrt(28853))/2) + C2*exp(x*(sqrt(28853) + 171)/2))"
483,"Eq(57*f(x) - 278*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - 8*sqrt(301))) + C2*exp(x*(8*sqrt(301) + 139)))"
484,"Eq(312*f(x) - 148*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(37 - sqrt(1291))) + C2*exp(2*x*(sqrt(1291) + 37)))"
485,"Eq(282*f(x) - 64*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(32 - sqrt(742))) + C2*exp(x*(sqrt(742) + 32)))"
486,"Eq(193*f(x) - 859*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(859 - 3*sqrt(81901))/2) + C2*exp(x*(3*sqrt(81901) + 859)/2))"
487,"Eq(43*f(x) - 801*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(801 - sqrt(641429))/2) + C2*exp(x*(sqrt(641429) + 801)/2))"
488,"Eq(185*f(x) - 683*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(683 - sqrt(465749))/2) + C2*exp(x*(sqrt(465749) + 683)/2))"
489,"Eq(86*f(x) - 774*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(387 - 59*sqrt(43))) + C2*exp(x*(59*sqrt(43) + 387)))"
490,"Eq(192*f(x) - 375*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(375 - sqrt(139857))/2) + C2*exp(x*(sqrt(139857) + 375)/2))"
491,"Eq(347*f(x) - 754*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(377 - sqrt(141782))) + C2*exp(x*(sqrt(141782) + 377)))"
492,"Eq(21*f(x) - 847*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(847 - 5*sqrt(28693))/2) + C2*exp(x*(5*sqrt(28693) + 847)/2))"
493,"Eq(269*f(x) - 890*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - 2*sqrt(49439))) + C2*exp(x*(2*sqrt(49439) + 445)))"
494,"Eq(202*f(x) - 494*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(247 - sqrt(60807))) + C2*exp(x*(sqrt(60807) + 247)))"
495,"Eq(216*f(x) - 504*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(6*x*(42 - sqrt(1758))) + C2*exp(6*x*(sqrt(1758) + 42)))"
496,"Eq(13*f(x) - 26*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(13 - 2*sqrt(39))) + C2*exp(x*(2*sqrt(39) + 13)))"
497,"Eq(101*f(x) - 880*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(440 - sqrt(193499))) + C2*exp(x*(sqrt(193499) + 440)))"
498,"Eq(177*f(x) - 83*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(83 - sqrt(6181))/2) + C2*exp(x*(sqrt(6181) + 83)/2))"
499,"Eq(290*f(x) - 822*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(411 - sqrt(168631))) + C2*exp(x*(sqrt(168631) + 411)))"
500,"Eq(134*f(x) - 736*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(368 - sqrt(135290))) + C2*exp(x*(sqrt(135290) + 368)))"
501,"Eq(320*f(x) - 110*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(55 - sqrt(2705))) + C2*exp(x*(sqrt(2705) + 55)))"
502,"Eq(388*f(x) - 693*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(693 - sqrt(478697))/2) + C2*exp(x*(sqrt(478697) + 693)/2))"
503,"Eq(365*f(x) - 164*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(82 - sqrt(6359))) + C2*exp(x*(sqrt(6359) + 82)))"
504,"Eq(94*f(x) - 257*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - 3*sqrt(7297))/2) + C2*exp(x*(3*sqrt(7297) + 257)/2))"
505,"Eq(233*f(x) - 38*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(19 - 8*sqrt(2))) + C2*exp(x*(8*sqrt(2) + 19)))"
506,"Eq(81*f(x) - 931*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(931 - sqrt(866437))/2) + C2*exp(x*(sqrt(866437) + 931)/2))"
507,"Eq(385*f(x) - 425*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(425 - sqrt(179085))/2) + C2*exp(x*(sqrt(179085) + 425)/2))"
508,"Eq(193*f(x) - 18*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(4*sqrt(7)*x) + C2*cos(4*sqrt(7)*x))*exp(9*x))"
509,"Eq(183*f(x) - 981*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(981 - sqrt(961629))/2) + C2*exp(x*(sqrt(961629) + 981)/2))"
510,"Eq(224*f(x) - 453*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(453 - sqrt(204313))/2) + C2*exp(x*(sqrt(204313) + 453)/2))"
511,"Eq(57*f(x) - 691*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(691 - sqrt(477253))/2) + C2*exp(x*(sqrt(477253) + 691)/2))"
512,"Eq(201*f(x) - 845*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(845 - sqrt(713221))/2) + C2*exp(x*(sqrt(713221) + 845)/2))"
513,"Eq(45*f(x) - 716*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(358 - sqrt(128119))) + C2*exp(x*(sqrt(128119) + 358)))"
514,"Eq(185*f(x) - 862*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(431 - 2*sqrt(46394))) + C2*exp(x*(2*sqrt(46394) + 431)))"
515,"Eq(317*f(x) - 969*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(969 - sqrt(937693))/2) + C2*exp(x*(sqrt(937693) + 969)/2))"
516,"Eq(228*f(x) - 924*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(231 - 2*sqrt(13326))) + C2*exp(2*x*(2*sqrt(13326) + 231)))"
517,"Eq(363*f(x) - 402*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(201 - sqrt(40038))) + C2*exp(x*(sqrt(40038) + 201)))"
518,"Eq(219*f(x) - 103*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(103 - sqrt(9733))/2) + C2*exp(x*(sqrt(9733) + 103)/2))"
519,"Eq(57*f(x) - 706*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(353 - 2*sqrt(31138))) + C2*exp(x*(2*sqrt(31138) + 353)))"
520,"Eq(347*f(x) - 285*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(285 - sqrt(79837))/2) + C2*exp(x*(sqrt(79837) + 285)/2))"
521,"Eq(312*f(x) - 411*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(411 - sqrt(167673))/2) + C2*exp(x*(sqrt(167673) + 411)/2))"
522,"Eq(92*f(x) - 892*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(223 - sqrt(49706))) + C2*exp(2*x*(sqrt(49706) + 223)))"
523,"Eq(164*f(x) - 730*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(365 - sqrt(133061))) + C2*exp(x*(sqrt(133061) + 365)))"
524,"Eq(163*f(x) - 231*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(231 - sqrt(52709))/2) + C2*exp(x*(sqrt(52709) + 231)/2))"
