,inputs,targets
394,"Eq(246*f(x) - 540*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(270 - sqrt(72654))) + C2*exp(x*(sqrt(72654) + 270)))"
395,"Eq(331*f(x) - 599*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(599 - sqrt(357477))/2) + C2*exp(x*(sqrt(357477) + 599)/2))"
396,"Eq(74*f(x) - 291*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(291 - sqrt(84385))/2) + C2*exp(x*(sqrt(84385) + 291)/2))"
397,"Eq(336*f(x) - 231*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(231 - sqrt(52017))/2) + C2*exp(x*(sqrt(52017) + 231)/2))"
398,"Eq(266*f(x) - 270*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(135 - sqrt(17959))) + C2*exp(x*(sqrt(17959) + 135)))"
399,"Eq(68*f(x) - 445*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - sqrt(197753))/2) + C2*exp(x*(sqrt(197753) + 445)/2))"
400,"Eq(325*f(x) - 692*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(346 - sqrt(119391))) + C2*exp(x*(sqrt(119391) + 346)))"
401,"Eq(61*f(x) - 650*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(325 - 2*sqrt(26391))) + C2*exp(x*(2*sqrt(26391) + 325)))"
402,"Eq(46*f(x) - 175*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(175 - sqrt(30441))/2) + C2*exp(x*(sqrt(30441) + 175)/2))"
403,"Eq(300*f(x) - 403*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(403 - sqrt(161209))/2) + C2*exp(x*(sqrt(161209) + 403)/2))"
404,"Eq(331*f(x) - 451*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(451 - 3*sqrt(22453))/2) + C2*exp(x*(3*sqrt(22453) + 451)/2))"
405,"Eq(248*f(x) - 877*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(877 - sqrt(768137))/2) + C2*exp(x*(sqrt(768137) + 877)/2))"
406,"Eq(325*f(x) - 958*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(479 - 2*sqrt(57279))) + C2*exp(x*(2*sqrt(57279) + 479)))"
407,"Eq(369*f(x) - 427*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(427 - sqrt(180853))/2) + C2*exp(x*(sqrt(180853) + 427)/2))"
408,"Eq(86*f(x) - 517*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(517 - sqrt(266945))/2) + C2*exp(x*(sqrt(266945) + 517)/2))"
409,"Eq(343*f(x) - 560*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(7*x*(40 - 3*sqrt(177))) + C2*exp(7*x*(3*sqrt(177) + 40)))"
410,"Eq(223*f(x) - 527*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(527 - sqrt(276837))/2) + C2*exp(x*(sqrt(276837) + 527)/2))"
411,"Eq(102*f(x) - 311*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(311 - sqrt(96313))/2) + C2*exp(x*(sqrt(96313) + 311)/2))"
412,"Eq(246*f(x) - 396*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(198 - sqrt(38958))) + C2*exp(x*(sqrt(38958) + 198)))"
413,"Eq(129*f(x) - 274*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(137 - 4*sqrt(1165))) + C2*exp(x*(4*sqrt(1165) + 137)))"
414,"Eq(370*f(x) - 163*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(163 - sqrt(25089))/2) + C2*exp(x*(sqrt(25089) + 163)/2))"
415,"Eq(283*f(x) - 932*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(466 - 3*sqrt(24097))) + C2*exp(x*(3*sqrt(24097) + 466)))"
416,"Eq(399*f(x) - 595*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(595 - sqrt(352429))/2) + C2*exp(x*(sqrt(352429) + 595)/2))"
417,"Eq(138*f(x) - 203*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(203 - sqrt(40657))/2) + C2*exp(x*(sqrt(40657) + 203)/2))"
418,"Eq(379*f(x) - 514*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(65670))) + C2*exp(x*(sqrt(65670) + 257)))"
419,"Eq(79*f(x) - 569*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(569 - sqrt(323445))/2) + C2*exp(x*(sqrt(323445) + 569)/2))"
420,"Eq(174*f(x) - 18*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(93)*x) + C2*cos(sqrt(93)*x))*exp(9*x))"
421,"Eq(223*f(x) - 217*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(217 - 3*sqrt(5133))/2) + C2*exp(x*(3*sqrt(5133) + 217)/2))"
422,"Eq(122*f(x) - 229*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(229 - sqrt(51953))/2) + C2*exp(x*(sqrt(51953) + 229)/2))"
423,"Eq(394*f(x) - 256*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(128 - sqrt(15990))) + C2*exp(x*(sqrt(15990) + 128)))"
424,"Eq(384*f(x) - 858*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(429 - sqrt(183657))) + C2*exp(x*(sqrt(183657) + 429)))"
425,"Eq(313*f(x) - 158*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(79 - 2*sqrt(1482))) + C2*exp(x*(2*sqrt(1482) + 79)))"
426,"Eq(75*f(x) - 333*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(333 - sqrt(110589))/2) + C2*exp(x*(sqrt(110589) + 333)/2))"
427,"Eq(94*f(x) - 117*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(117 - sqrt(13313))/2) + C2*exp(x*(sqrt(13313) + 117)/2))"
428,"Eq(323*f(x) - 406*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(203 - sqrt(40886))) + C2*exp(x*(sqrt(40886) + 203)))"
429,"Eq(248*f(x) - 873*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(873 - sqrt(761137))/2) + C2*exp(x*(sqrt(761137) + 873)/2))"
430,"Eq(332*f(x) - 504*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(126 - sqrt(15793))) + C2*exp(2*x*(sqrt(15793) + 126)))"
431,"Eq(241*f(x) - 209*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(209 - sqrt(42717))/2) + C2*exp(x*(sqrt(42717) + 209)/2))"
432,"Eq(14*f(x) - 840*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(420 - sqrt(176386))) + C2*exp(x*(sqrt(176386) + 420)))"
433,"Eq(210*f(x) - 988*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(494 - sqrt(243826))) + C2*exp(x*(sqrt(243826) + 494)))"
434,"Eq(293*f(x) - 606*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(303 - 2*sqrt(22879))) + C2*exp(x*(2*sqrt(22879) + 303)))"
435,"Eq(396*f(x) - 314*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(157 - sqrt(24253))) + C2*exp(x*(sqrt(24253) + 157)))"
436,"Eq(163*f(x) - 589*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(589 - sqrt(346269))/2) + C2*exp(x*(sqrt(346269) + 589)/2))"
437,"Eq(184*f(x) - 57*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(57 - sqrt(2513))/2) + C2*exp(x*(sqrt(2513) + 57)/2))"
438,"Eq(76*f(x) - 362*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(181 - sqrt(32685))) + C2*exp(x*(sqrt(32685) + 181)))"
439,"Eq(386*f(x) - 67*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(67 - sqrt(2945))/2) + C2*exp(x*(sqrt(2945) + 67)/2))"
440,"Eq(6*f(x) - 961*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(961 - sqrt(923497))/2) + C2*exp(x*(sqrt(923497) + 961)/2))"
441,"Eq(105*f(x) - 400*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(200 - sqrt(39895))) + C2*exp(x*(sqrt(39895) + 200)))"
442,"Eq(272*f(x) - 738*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(369 - sqrt(135889))) + C2*exp(x*(sqrt(135889) + 369)))"
443,"Eq(9*f(x) - 864*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(144 - sqrt(20735))) + C2*exp(3*x*(sqrt(20735) + 144)))"
444,"Eq(46*f(x) - 618*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(309 - sqrt(95435))) + C2*exp(x*(sqrt(95435) + 309)))"
445,"Eq(82*f(x) - 887*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(887 - sqrt(786441))/2) + C2*exp(x*(sqrt(786441) + 887)/2))"
446,"Eq(363*f(x) - 130*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(3862))) + C2*exp(x*(sqrt(3862) + 65)))"
447,"Eq(289*f(x) - 903*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(903 - sqrt(814253))/2) + C2*exp(x*(sqrt(814253) + 903)/2))"
448,"Eq(23*f(x) - 438*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(219 - sqrt(47938))) + C2*exp(x*(sqrt(47938) + 219)))"
449,"Eq(197*f(x) - 754*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(377 - 2*sqrt(35483))) + C2*exp(x*(2*sqrt(35483) + 377)))"
450,"Eq(253*f(x) - 941*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(941 - sqrt(884469))/2) + C2*exp(x*(sqrt(884469) + 941)/2))"
451,"Eq(19*f(x) - 195*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(195 - sqrt(37949))/2) + C2*exp(x*(sqrt(37949) + 195)/2))"
452,"Eq(201*f(x) - 639*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(639 - sqrt(407517))/2) + C2*exp(x*(sqrt(407517) + 639)/2))"
453,"Eq(17*f(x) - 849*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(849 - sqrt(720733))/2) + C2*exp(x*(sqrt(720733) + 849)/2))"
454,"Eq(378*f(x) - 519*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(173 - sqrt(29761))/2) + C2*exp(3*x*(sqrt(29761) + 173)/2))"
455,"Eq(333*f(x) - 970*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(485 - 2*sqrt(58723))) + C2*exp(x*(2*sqrt(58723) + 485)))"
456,"Eq(254*f(x) - 490*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(245 - sqrt(59771))) + C2*exp(x*(sqrt(59771) + 245)))"
457,"Eq(300*f(x) - 296*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(74 - sqrt(5401))) + C2*exp(2*x*(sqrt(5401) + 74)))"
458,"Eq(387*f(x) - 701*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(701 - 7*sqrt(9997))/2) + C2*exp(x*(7*sqrt(9997) + 701)/2))"
459,"Eq(109*f(x) - 801*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(801 - 7*sqrt(13085))/2) + C2*exp(x*(7*sqrt(13085) + 801)/2))"
460,"Eq(257*f(x) - 258*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1 + C2*exp(256*x))*exp(x))"
461,"Eq(23*f(x) - 175*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(175 - sqrt(30533))/2) + C2*exp(x*(sqrt(30533) + 175)/2))"
462,"Eq(147*f(x) - 787*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(787 - sqrt(618781))/2) + C2*exp(x*(sqrt(618781) + 787)/2))"
463,"Eq(341*f(x) - 351*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(351 - sqrt(121837))/2) + C2*exp(x*(sqrt(121837) + 351)/2))"
464,"Eq(307*f(x) - 316*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(158 - sqrt(24657))) + C2*exp(x*(sqrt(24657) + 158)))"
465,"Eq(138*f(x) - 883*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(883 - sqrt(779137))/2) + C2*exp(x*(sqrt(779137) + 883)/2))"
466,"Eq(279*f(x) - 142*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(71 - sqrt(4762))) + C2*exp(x*(sqrt(4762) + 71)))"
467,"Eq(132*f(x) - 566*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(283 - sqrt(79957))) + C2*exp(x*(sqrt(79957) + 283)))"
468,"Eq(73*f(x) - 412*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(206 - 9*sqrt(523))) + C2*exp(x*(9*sqrt(523) + 206)))"
469,"Eq(368*f(x) - 749*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(749 - sqrt(559529))/2) + C2*exp(x*(sqrt(559529) + 749)/2))"
470,"Eq(313*f(x) - 424*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(212 - 9*sqrt(551))) + C2*exp(x*(9*sqrt(551) + 212)))"
471,"Eq(128*f(x) - 549*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(549 - sqrt(300889))/2) + C2*exp(x*(sqrt(300889) + 549)/2))"
472,"Eq(198*f(x) - 494*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(247 - sqrt(60811))) + C2*exp(x*(sqrt(60811) + 247)))"
473,"Eq(400*f(x) - 187*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(187 - 7*sqrt(681))/2) + C2*exp(x*(7*sqrt(681) + 187)/2))"
474,"Eq(183*f(x) - 234*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(117 - sqrt(13506))) + C2*exp(x*(sqrt(13506) + 117)))"
475,"Eq(162*f(x) - 358*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(179 - sqrt(31879))) + C2*exp(x*(sqrt(31879) + 179)))"
476,"Eq(87*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(154 - sqrt(23629))) + C2*exp(x*(sqrt(23629) + 154)))"
477,"Eq(87*f(x) - Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(347)*x/2) + C2*cos(sqrt(347)*x/2))*exp(x/2))"
478,"Eq(273*f(x) - 848*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(424 - sqrt(179503))) + C2*exp(x*(sqrt(179503) + 424)))"
479,"Eq(325*f(x) - 477*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(477 - 29*sqrt(269))/2) + C2*exp(x*(29*sqrt(269) + 477)/2))"
480,"Eq(69*f(x) - 577*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(577 - sqrt(332653))/2) + C2*exp(x*(sqrt(332653) + 577)/2))"
481,"Eq(15*f(x) - 249*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(249 - sqrt(61941))/2) + C2*exp(x*(sqrt(61941) + 249)/2))"
482,"Eq(127*f(x) - 877*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(877 - sqrt(768621))/2) + C2*exp(x*(sqrt(768621) + 877)/2))"
483,"Eq(362*f(x) - 204*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(102 - sqrt(10042))) + C2*exp(x*(sqrt(10042) + 102)))"
484,"Eq(368*f(x) - 841*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(841 - sqrt(705809))/2) + C2*exp(x*(sqrt(705809) + 841)/2))"
485,"Eq(241*f(x) - 249*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(249 - sqrt(61037))/2) + C2*exp(x*(sqrt(61037) + 249)/2))"
486,"Eq(179*f(x) - 797*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(797 - sqrt(634493))/2) + C2*exp(x*(sqrt(634493) + 797)/2))"
487,"Eq(222*f(x) - 238*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(119 - sqrt(13939))) + C2*exp(x*(sqrt(13939) + 119)))"
488,"Eq(109*f(x) - 71*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(71 - sqrt(4605))/2) + C2*exp(x*(sqrt(4605) + 71)/2))"
489,"Eq(324*f(x) - 669*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(223 - sqrt(49585))/2) + C2*exp(3*x*(sqrt(49585) + 223)/2))"
490,"Eq(129*f(x) - 115*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(115 - sqrt(12709))/2) + C2*exp(x*(sqrt(12709) + 115)/2))"
491,"Eq(17*f(x) - 642*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(321 - 4*sqrt(6439))) + C2*exp(x*(4*sqrt(6439) + 321)))"
492,"Eq(392*f(x) - 723*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(723 - sqrt(521161))/2) + C2*exp(x*(sqrt(521161) + 723)/2))"
493,"Eq(115*f(x) - 149*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(149 - sqrt(21741))/2) + C2*exp(x*(sqrt(21741) + 149)/2))"
494,"Eq(372*f(x) - 130*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(3853))) + C2*exp(x*(sqrt(3853) + 65)))"
495,"Eq(345*f(x) - 984*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(492 - sqrt(241719))) + C2*exp(x*(sqrt(241719) + 492)))"
496,"Eq(328*f(x) - 821*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(821 - sqrt(672729))/2) + C2*exp(x*(sqrt(672729) + 821)/2))"
497,"Eq(373*f(x) - 336*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(168 - sqrt(27851))) + C2*exp(x*(sqrt(27851) + 168)))"
498,"Eq(41*f(x) - 958*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(479 - 10*sqrt(2294))) + C2*exp(x*(10*sqrt(2294) + 479)))"
499,"Eq(60*f(x) - 695*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(695 - sqrt(482785))/2) + C2*exp(x*(sqrt(482785) + 695)/2))"
500,"Eq(358*f(x) - 49*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(49 - sqrt(969))/2) + C2*exp(x*(sqrt(969) + 49)/2))"
501,"Eq(302*f(x) - 839*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(839 - sqrt(702713))/2) + C2*exp(x*(sqrt(702713) + 839)/2))"
502,"Eq(331*f(x) - 29*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(483)*x/2) + C2*cos(sqrt(483)*x/2))*exp(29*x/2))"
503,"Eq(257*f(x) - 835*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(835 - sqrt(696197))/2) + C2*exp(x*(sqrt(696197) + 835)/2))"
504,"Eq(61*f(x) - 30*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(15 - 2*sqrt(41))) + C2*exp(x*(2*sqrt(41) + 15)))"
505,"Eq(234*f(x) - 774*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(129 - sqrt(16615))) + C2*exp(3*x*(sqrt(16615) + 129)))"
506,"Eq(175*f(x) - 97*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(97 - sqrt(8709))/2) + C2*exp(x*(sqrt(8709) + 97)/2))"
507,"Eq(183*f(x) - 964*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(482 - sqrt(232141))) + C2*exp(x*(sqrt(232141) + 482)))"
508,"Eq(198*f(x) - 275*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(275 - sqrt(74833))/2) + C2*exp(x*(sqrt(74833) + 275)/2))"
509,"Eq(145*f(x) - 490*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(245 - 2*sqrt(14970))) + C2*exp(x*(2*sqrt(14970) + 245)))"
510,"Eq(258*f(x) - 120*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(60 - sqrt(3342))) + C2*exp(x*(sqrt(3342) + 60)))"
511,"Eq(98*f(x) - 481*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(230969))/2) + C2*exp(x*(sqrt(230969) + 481)/2))"
512,"Eq(355*f(x) - 964*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(482 - sqrt(231969))) + C2*exp(x*(sqrt(231969) + 482)))"
513,"Eq(126*f(x) - 811*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(811 - sqrt(657217))/2) + C2*exp(x*(sqrt(657217) + 811)/2))"
514,"Eq(25*f(x) - 219*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(219 - sqrt(47861))/2) + C2*exp(x*(sqrt(47861) + 219)/2))"
515,"Eq(111*f(x) - 598*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - sqrt(89290))) + C2*exp(x*(sqrt(89290) + 299)))"
516,"Eq(206*f(x) - 3*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(815)*x/2) + C2*cos(sqrt(815)*x/2))*exp(3*x/2))"
517,"Eq(263*f(x) - 672*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(336 - sqrt(112633))) + C2*exp(x*(sqrt(112633) + 336)))"
518,"Eq(33*f(x) - 909*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(909 - sqrt(826149))/2) + C2*exp(x*(sqrt(826149) + 909)/2))"
519,"Eq(55*f(x) - 402*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(201 - sqrt(40346))) + C2*exp(x*(sqrt(40346) + 201)))"
520,"Eq(353*f(x) - 992*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(496 - sqrt(245663))) + C2*exp(x*(sqrt(245663) + 496)))"
521,"Eq(203*f(x) - 452*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(226 - sqrt(50873))) + C2*exp(x*(sqrt(50873) + 226)))"
522,"Eq(240*f(x) - 979*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(979 - sqrt(957481))/2) + C2*exp(x*(sqrt(957481) + 979)/2))"
523,"Eq(66*f(x) - 351*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(351 - sqrt(122937))/2) + C2*exp(x*(sqrt(122937) + 351)/2))"
524,"Eq(182*f(x) - 257*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(65321))/2) + C2*exp(x*(sqrt(65321) + 257)/2))"
525,"Eq(284*f(x) - 246*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(123 - sqrt(14845))) + C2*exp(x*(sqrt(14845) + 123)))"
