,inputs,targets
4169,"Eq(134*f(x) - 368*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(184 - sqrt(33722))) + C2*exp(x*(sqrt(33722) + 184)))"
4170,"Eq(256*f(x) - 850*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(425 - 21*sqrt(409))) + C2*exp(x*(21*sqrt(409) + 425)))"
4171,"Eq(109*f(x) - 192*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(96 - sqrt(9107))) + C2*exp(x*(sqrt(9107) + 96)))"
4172,"Eq(95*f(x) - 870*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(435 - sqrt(189130))) + C2*exp(x*(sqrt(189130) + 435)))"
4173,"Eq(47*f(x) - 841*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(841 - sqrt(707093))/2) + C2*exp(x*(sqrt(707093) + 841)/2))"
4174,"Eq(54*f(x) - 276*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(46 - sqrt(2110))) + C2*exp(3*x*(sqrt(2110) + 46)))"
4175,"Eq(365*f(x) - 542*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(271 - 2*sqrt(18269))) + C2*exp(x*(2*sqrt(18269) + 271)))"
4176,"Eq(225*f(x) - 754*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(377 - 28*sqrt(181))) + C2*exp(x*(28*sqrt(181) + 377)))"
4177,"Eq(87*f(x) - 332*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(166 - sqrt(27469))) + C2*exp(x*(sqrt(27469) + 166)))"
4178,"Eq(386*f(x) - 213*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(213 - 5*sqrt(1753))/2) + C2*exp(x*(5*sqrt(1753) + 213)/2))"
4179,"Eq(279*f(x) - 959*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(959 - sqrt(918565))/2) + C2*exp(x*(sqrt(918565) + 959)/2))"
4180,"Eq(192*f(x) - 186*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(93 - sqrt(8457))) + C2*exp(x*(sqrt(8457) + 93)))"
4181,"Eq(322*f(x) - 197*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(197 - 3*sqrt(4169))/2) + C2*exp(x*(3*sqrt(4169) + 197)/2))"
4182,"Eq(213*f(x) - 548*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(274 - sqrt(74863))) + C2*exp(x*(sqrt(74863) + 274)))"
4183,"Eq(125*f(x) - 877*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(877 - sqrt(768629))/2) + C2*exp(x*(sqrt(768629) + 877)/2))"
4184,"Eq(163*f(x) - 206*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(103 - sqrt(10446))) + C2*exp(x*(sqrt(10446) + 103)))"
4185,"Eq(146*f(x) - 443*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(443 - sqrt(195665))/2) + C2*exp(x*(sqrt(195665) + 443)/2))"
4186,"Eq(312*f(x) - 662*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(331 - sqrt(109249))) + C2*exp(x*(sqrt(109249) + 331)))"
4187,"Eq(398*f(x) - 328*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(164 - sqrt(26498))) + C2*exp(x*(sqrt(26498) + 164)))"
4188,"Eq(179*f(x) - 859*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(859 - sqrt(737165))/2) + C2*exp(x*(sqrt(737165) + 859)/2))"
4189,"Eq(388*f(x) - 699*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(699 - sqrt(487049))/2) + C2*exp(x*(sqrt(487049) + 699)/2))"
4190,"Eq(83*f(x) - 191*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(191 - sqrt(36149))/2) + C2*exp(x*(sqrt(36149) + 191)/2))"
4191,"Eq(278*f(x) - 221*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(221 - sqrt(47729))/2) + C2*exp(x*(sqrt(47729) + 221)/2))"
4192,"Eq(250*f(x) - 315*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(63 - sqrt(3929))/2) + C2*exp(5*x*(sqrt(3929) + 63)/2))"
4193,"Eq(151*f(x) - 646*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(323 - sqrt(104178))) + C2*exp(x*(sqrt(104178) + 323)))"
4194,"Eq(58*f(x) - 118*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(59 - sqrt(3423))) + C2*exp(x*(sqrt(3423) + 59)))"
4195,"Eq(349*f(x) - 640*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(320 - 3*sqrt(11339))) + C2*exp(x*(3*sqrt(11339) + 320)))"
4196,"Eq(266*f(x) - 906*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(453 - sqrt(204943))) + C2*exp(x*(sqrt(204943) + 453)))"
4197,"Eq(241*f(x) - 445*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - sqrt(197061))/2) + C2*exp(x*(sqrt(197061) + 445)/2))"
4198,"Eq(211*f(x) - 722*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(361 - sqrt(130110))) + C2*exp(x*(sqrt(130110) + 361)))"
4199,"Eq(204*f(x) - 702*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(351 - sqrt(122997))) + C2*exp(x*(sqrt(122997) + 351)))"
4200,"Eq(392*f(x) - 18*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(311)*x) + C2*cos(sqrt(311)*x))*exp(9*x))"
4201,"Eq(33*f(x) - 594*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(297 - 4*sqrt(5511))) + C2*exp(x*(4*sqrt(5511) + 297)))"
4202,"Eq(127*f(x) - 226*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(113 - 7*sqrt(258))) + C2*exp(x*(7*sqrt(258) + 113)))"
4203,"Eq(379*f(x) - 576*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(288 - 7*sqrt(1685))) + C2*exp(x*(7*sqrt(1685) + 288)))"
4204,"Eq(81*f(x) - 709*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(709 - sqrt(502357))/2) + C2*exp(x*(sqrt(502357) + 709)/2))"
4205,"Eq(332*f(x) - 362*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(181 - sqrt(32429))) + C2*exp(x*(sqrt(32429) + 181)))"
4206,"Eq(315*f(x) - 559*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(559 - sqrt(311221))/2) + C2*exp(x*(sqrt(311221) + 559)/2))"
4207,"Eq(203*f(x) - 543*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(543 - sqrt(294037))/2) + C2*exp(x*(sqrt(294037) + 543)/2))"
4208,"Eq(45*f(x) - 410*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(205 - 2*sqrt(10495))) + C2*exp(x*(2*sqrt(10495) + 205)))"
4209,"Eq(172*f(x) - 38*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(19 - 3*sqrt(21))) + C2*exp(x*(3*sqrt(21) + 19)))"
4210,"Eq(313*f(x) - 745*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(745 - sqrt(553773))/2) + C2*exp(x*(sqrt(553773) + 745)/2))"
4211,"Eq(62*f(x) - 299*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - sqrt(89153))/2) + C2*exp(x*(sqrt(89153) + 299)/2))"
4212,"Eq(390*f(x) - 17*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(1271)*x/2) + C2*cos(sqrt(1271)*x/2))*exp(17*x/2))"
4213,"Eq(22*f(x) - 877*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(877 - 3*sqrt(85449))/2) + C2*exp(x*(3*sqrt(85449) + 877)/2))"
4214,"Eq(312*f(x) - 436*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(109 - sqrt(11803))) + C2*exp(2*x*(sqrt(11803) + 109)))"
4215,"Eq(62*f(x) - 480*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(240 - sqrt(57538))) + C2*exp(x*(sqrt(57538) + 240)))"
4216,"Eq(122*f(x) - 623*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(623 - sqrt(387641))/2) + C2*exp(x*(sqrt(387641) + 623)/2))"
4217,"Eq(45*f(x) - 953*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(953 - sqrt(908029))/2) + C2*exp(x*(sqrt(908029) + 953)/2))"
4218,"Eq(360*f(x) - 943*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(943 - sqrt(887809))/2) + C2*exp(x*(sqrt(887809) + 943)/2))"
4219,"Eq(391*f(x) - 788*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(394 - 3*sqrt(17205))) + C2*exp(x*(3*sqrt(17205) + 394)))"
4220,"Eq(169*f(x) - 394*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(197 - 4*sqrt(2415))) + C2*exp(x*(4*sqrt(2415) + 197)))"
4221,"Eq(127*f(x) - 980*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(490 - sqrt(239973))) + C2*exp(x*(sqrt(239973) + 490)))"
4222,"Eq(48*f(x) - 255*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(255 - sqrt(64833))/2) + C2*exp(x*(sqrt(64833) + 255)/2))"
4223,"Eq(314*f(x) - 65*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(2969))/2) + C2*exp(x*(sqrt(2969) + 65)/2))"
4224,"Eq(400*f(x) - 425*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(85 - sqrt(7161))/2) + C2*exp(5*x*(sqrt(7161) + 85)/2))"
4225,"Eq(304*f(x) - 817*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(817 - sqrt(666273))/2) + C2*exp(x*(sqrt(666273) + 817)/2))"
4226,"Eq(166*f(x) - 29*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(29 - sqrt(177))/2) + C2*exp(x*(sqrt(177) + 29)/2))"
4227,"Eq(295*f(x) - 970*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(485 - sqrt(234930))) + C2*exp(x*(sqrt(234930) + 485)))"
4228,"Eq(211*f(x) - 264*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(132 - sqrt(17213))) + C2*exp(x*(sqrt(17213) + 132)))"
4229,"Eq(145*f(x) - 438*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(219 - 2*sqrt(11954))) + C2*exp(x*(2*sqrt(11954) + 219)))"
4230,"Eq(368*f(x) - 809*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(809 - sqrt(653009))/2) + C2*exp(x*(sqrt(653009) + 809)/2))"
4231,"Eq(146*f(x) - 956*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(478 - sqrt(228338))) + C2*exp(x*(sqrt(228338) + 478)))"
4232,"Eq(106*f(x) - 967*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(967 - sqrt(934665))/2) + C2*exp(x*(sqrt(934665) + 967)/2))"
4233,"Eq(24*f(x) - 896*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(224 - sqrt(50170))) + C2*exp(2*x*(sqrt(50170) + 224)))"
4234,"Eq(92*f(x) - 321*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(321 - sqrt(102673))/2) + C2*exp(x*(sqrt(102673) + 321)/2))"
4235,"Eq(38*f(x) - 588*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(294 - sqrt(86398))) + C2*exp(x*(sqrt(86398) + 294)))"
4236,"Eq(199*f(x) - 548*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(274 - sqrt(74877))) + C2*exp(x*(sqrt(74877) + 274)))"
4237,"Eq(294*f(x) - 663*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(663 - sqrt(438393))/2) + C2*exp(x*(sqrt(438393) + 663)/2))"
4238,"Eq(118*f(x) - 180*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(90 - sqrt(7982))) + C2*exp(x*(sqrt(7982) + 90)))"
4239,"Eq(172*f(x) - 513*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(513 - sqrt(262481))/2) + C2*exp(x*(sqrt(262481) + 513)/2))"
4240,"Eq(89*f(x) - 245*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(245 - sqrt(59669))/2) + C2*exp(x*(sqrt(59669) + 245)/2))"
4241,"Eq(357*f(x) - 678*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(339 - 2*sqrt(28641))) + C2*exp(x*(2*sqrt(28641) + 339)))"
4242,"Eq(150*f(x) - 817*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(817 - sqrt(666889))/2) + C2*exp(x*(sqrt(666889) + 817)/2))"
4243,"Eq(296*f(x) - 594*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(297 - sqrt(87913))) + C2*exp(x*(sqrt(87913) + 297)))"
4244,"Eq(101*f(x) - 662*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(331 - 2*sqrt(27365))) + C2*exp(x*(2*sqrt(27365) + 331)))"
4245,"Eq(170*f(x) - 763*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(763 - sqrt(581489))/2) + C2*exp(x*(sqrt(581489) + 763)/2))"
4246,"Eq(211*f(x) - 406*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(203 - sqrt(40998))) + C2*exp(x*(sqrt(40998) + 203)))"
4247,"Eq(316*f(x) - 748*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(187 - sqrt(34890))) + C2*exp(2*x*(sqrt(34890) + 187)))"
4248,"Eq(119*f(x) - 611*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(611 - sqrt(372845))/2) + C2*exp(x*(sqrt(372845) + 611)/2))"
4249,"Eq(381*f(x) - 314*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(157 - 2*sqrt(6067))) + C2*exp(x*(2*sqrt(6067) + 157)))"
4250,"Eq(135*f(x) - 498*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(83 - sqrt(6874))) + C2*exp(3*x*(sqrt(6874) + 83)))"
4251,"Eq(310*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62691))) + C2*exp(x*(sqrt(62691) + 251)))"
4252,"Eq(381*f(x) - 662*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(331 - 2*sqrt(27295))) + C2*exp(x*(2*sqrt(27295) + 331)))"
4253,"Eq(158*f(x) - 888*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(444 - sqrt(196978))) + C2*exp(x*(sqrt(196978) + 444)))"
4254,"Eq(396*f(x) - 518*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(259 - sqrt(66685))) + C2*exp(x*(sqrt(66685) + 259)))"
4255,"Eq(163*f(x) - 439*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(439 - 3*sqrt(21341))/2) + C2*exp(x*(3*sqrt(21341) + 439)/2))"
4256,"Eq(242*f(x) - 340*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(170 - sqrt(28658))) + C2*exp(x*(sqrt(28658) + 170)))"
4257,"Eq(78*f(x) - 788*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(394 - sqrt(155158))) + C2*exp(x*(sqrt(155158) + 394)))"
4258,"Eq(73*f(x) - 420*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(210 - sqrt(44027))) + C2*exp(x*(sqrt(44027) + 210)))"
4259,"Eq(222*f(x) - 787*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(787 - sqrt(618481))/2) + C2*exp(x*(sqrt(618481) + 787)/2))"
4260,"Eq(178*f(x) - 119*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(119 - sqrt(13449))/2) + C2*exp(x*(sqrt(13449) + 119)/2))"
4261,"Eq(259*f(x) - 423*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(423 - sqrt(177893))/2) + C2*exp(x*(sqrt(177893) + 423)/2))"
4262,"Eq(69*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(276 - sqrt(76107))) + C2*exp(x*(sqrt(76107) + 276)))"
4263,"Eq(374*f(x) - 340*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(170 - sqrt(28526))) + C2*exp(x*(sqrt(28526) + 170)))"
4264,"Eq(54*f(x) - 578*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - sqrt(83467))) + C2*exp(x*(sqrt(83467) + 289)))"
4265,"Eq(253*f(x) - 960*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(480 - sqrt(230147))) + C2*exp(x*(sqrt(230147) + 480)))"
4266,"Eq(92*f(x) - 603*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(603 - sqrt(363241))/2) + C2*exp(x*(sqrt(363241) + 603)/2))"
4267,"Eq(146*f(x) - 847*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(847 - 5*sqrt(28673))/2) + C2*exp(x*(5*sqrt(28673) + 847)/2))"
4268,"Eq(214*f(x) - 783*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(783 - sqrt(612233))/2) + C2*exp(x*(sqrt(612233) + 783)/2))"
4269,"Eq(372*f(x) - 544*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(136 - sqrt(18403))) + C2*exp(2*x*(sqrt(18403) + 136)))"
4270,"Eq(356*f(x) - 110*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(55 - sqrt(2669))) + C2*exp(x*(sqrt(2669) + 55)))"
4271,"Eq(25*f(x) - 506*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(253 - 4*sqrt(3999))) + C2*exp(x*(4*sqrt(3999) + 253)))"
4272,"Eq(234*f(x) - 761*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(761 - sqrt(578185))/2) + C2*exp(x*(sqrt(578185) + 761)/2))"
4273,"Eq(346*f(x) - 829*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(829 - sqrt(685857))/2) + C2*exp(x*(sqrt(685857) + 829)/2))"
4274,"Eq(247*f(x) - 982*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(491 - sqrt(240834))) + C2*exp(x*(sqrt(240834) + 491)))"
4275,"Eq(70*f(x) - 648*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(324 - sqrt(104906))) + C2*exp(x*(sqrt(104906) + 324)))"
4276,"Eq(99*f(x) - 405*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(135 - sqrt(18181))/2) + C2*exp(3*x*(sqrt(18181) + 135)/2))"
4277,"Eq(295*f(x) - 36*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(18 - sqrt(29))) + C2*exp(x*(sqrt(29) + 18)))"
4278,"Eq(172*f(x) - 739*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(739 - sqrt(545433))/2) + C2*exp(x*(sqrt(545433) + 739)/2))"
4279,"Eq(172*f(x) - 403*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(403 - 3*sqrt(17969))/2) + C2*exp(x*(3*sqrt(17969) + 403)/2))"
4280,"Eq(389*f(x) - 864*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(432 - sqrt(186235))) + C2*exp(x*(sqrt(186235) + 432)))"
4281,"Eq(45*f(x) - 295*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(295 - sqrt(86845))/2) + C2*exp(x*(sqrt(86845) + 295)/2))"
4282,"Eq(259*f(x) - 205*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(205 - sqrt(40989))/2) + C2*exp(x*(sqrt(40989) + 205)/2))"
4283,"Eq(364*f(x) - 422*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(211 - sqrt(44157))) + C2*exp(x*(sqrt(44157) + 211)))"
4284,"Eq(278*f(x) - 145*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(145 - sqrt(19913))/2) + C2*exp(x*(sqrt(19913) + 145)/2))"
4285,"Eq(255*f(x) - 252*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(126 - sqrt(15621))) + C2*exp(x*(sqrt(15621) + 126)))"
4286,"Eq(190*f(x) - 878*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(439 - sqrt(192531))) + C2*exp(x*(sqrt(192531) + 439)))"
4287,"Eq(264*f(x) - 598*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - sqrt(89137))) + C2*exp(x*(sqrt(89137) + 299)))"
4288,"Eq(87*f(x) - 514*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(65962))) + C2*exp(x*(sqrt(65962) + 257)))"
4289,"Eq(12*f(x) - 597*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(597 - sqrt(356361))/2) + C2*exp(x*(sqrt(356361) + 597)/2))"
4290,"Eq(21*f(x) - 48*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(24 - sqrt(555))) + C2*exp(x*(sqrt(555) + 24)))"
4291,"Eq(210*f(x) - 550*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(275 - sqrt(75415))) + C2*exp(x*(sqrt(75415) + 275)))"
4292,"Eq(289*f(x) - 979*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(979 - 3*sqrt(106365))/2) + C2*exp(x*(3*sqrt(106365) + 979)/2))"
4293,"Eq(400*f(x) - 95*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(19 - 3*sqrt(33))/2) + C2*exp(5*x*(3*sqrt(33) + 19)/2))"
4294,"Eq(253*f(x) - 230*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(115 - 2*sqrt(3243))) + C2*exp(x*(2*sqrt(3243) + 115)))"
4295,"Eq(370*f(x) - 122*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(61 - sqrt(3351))) + C2*exp(x*(sqrt(3351) + 61)))"
4296,"Eq(167*f(x) - 896*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(448 - sqrt(200537))) + C2*exp(x*(sqrt(200537) + 448)))"
4297,"Eq(280*f(x) - 666*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(333 - sqrt(110609))) + C2*exp(x*(sqrt(110609) + 333)))"
4298,"Eq(201*f(x) - 790*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(395 - 4*sqrt(9739))) + C2*exp(x*(4*sqrt(9739) + 395)))"
